pea,peas,0, 1.33333333333 , 0.0
carrot,carrots,0, 1.16666666667 , 0.0
smooth,mouth,1, 0.833333333333 , 0.166666666667
smooth,mouth,1, 0.833333333333 , 0.166666666667
carrot,carrots,0, 1.16666666667 , 0.0
carrots,carrots>,1, 1.14285714286 , 0.142857142857
carrot,carrots>,1, 1.33333333333 , 0.166666666667
carrot,carrots,0, 1.16666666667 , 0.0
smooth,mouth,1, 0.833333333333 , 0.166666666667
carrot,carrots,0, 1.16666666667 , 0.0
carrots,carrot,0, 0.857142857143 , 0.0
breast,bread,1, 0.833333333333 , 0.166666666667
peppers,pepper,0, 0.857142857143 , 0.0
breast,bread,1, 0.833333333333 , 0.166666666667
breast,bread,1, 0.833333333333 , 0.166666666667
breast,bread,1, 0.833333333333 , 0.166666666667
breast,bread,1, 0.833333333333 , 0.166666666667
carrot,carrots,0, 1.16666666667 , 0.0
breast,bread,1, 0.833333333333 , 0.166666666667
brownies,brownie,0, 0.875 , 0.0
brownies,brownie,0, 0.875 , 0.0
cookies,cookie,0, 0.857142857143 , 0.0
cookies,cookie,0, 0.857142857143 , 0.0
stalks,walk,1, 0.666666666667 , 0.166666666667
stalks,walk,1, 0.666666666667 , 0.166666666667
breast,bread,1, 0.833333333333 , 0.166666666667
stalks,talk,0, 0.666666666667 , 0.0
spot,pots,0, 1.0 , 0.0
whole seeds,whole mess,2, 0.909090909091 , 0.181818181818
cream,scream,0, 1.2 , 0.0
grapes,grace,1, 0.833333333333 , 0.166666666667
flowers,flower,0, 0.857142857143 , 0.0
flowers,flower,0, 0.857142857143 , 0.0
flowers,flower,0, 0.857142857143 , 0.0
peppers,pepper,0, 0.857142857143 , 0.0
smooth,mouth,1, 0.833333333333 , 0.166666666667
smooth,mouth,1, 0.833333333333 , 0.166666666667
flowers,flower,0, 0.857142857143 , 0.0
flowers,flower,0, 0.857142857143 , 0.0
peppers,pepper,0, 0.857142857143 , 0.0
tart,start,0, 1.25 , 0.0
applesauce,applesauce>,1, 1.1 , 0.1
topping,tapping,1, 1.0 , 0.142857142857
toppings,tapping,1, 0.875 , 0.125
