carrot,carrots,1, 1.16666666667 , 0.166666666667
carrot,carrots,1, 1.16666666667 , 0.166666666667
carrots,carrots>,1, 1.14285714286 , 0.142857142857
carrot,carrots,1, 1.16666666667 , 0.166666666667
carrot,carrots,1, 1.16666666667 , 0.166666666667
carrots,carrot,1, 0.857142857143 , 0.142857142857
peppers,pepper,1, 0.857142857143 , 0.142857142857
carrot,carrots,1, 1.16666666667 , 0.166666666667
brownies,brownie,1, 0.875 , 0.125
brownies,brownie,1, 0.875 , 0.125
cookies,cookie,1, 0.857142857143 , 0.142857142857
cookies,cookie,1, 0.857142857143 , 0.142857142857
flowers,flower,1, 0.857142857143 , 0.142857142857
flowers,flower,1, 0.857142857143 , 0.142857142857
flowers,flower,1, 0.857142857143 , 0.142857142857
peppers,pepper,1, 0.857142857143 , 0.142857142857
flowers,flower,1, 0.857142857143 , 0.142857142857
flowers,flower,1, 0.857142857143 , 0.142857142857
peppers,pepper,1, 0.857142857143 , 0.142857142857
applesauce,applesauce>,1, 1.1 , 0.1
topping,tapping,1, 1.0 , 0.142857142857
desserts,dessert,1, 0.875 , 0.125
desserts,dessert,1, 0.875 , 0.125
cheese food,cheese look,2, 1.0 , 0.181818181818
apples,apple,1, 0.833333333333 , 0.166666666667
apples,apple,1, 0.833333333333 , 0.166666666667
strawberries,strawberries>,1, 1.08333333333 , 0.0833333333333
muffins,muffin,1, 0.857142857143 , 0.142857142857
muffins,muffin,1, 0.857142857143 , 0.142857142857
muffin,<muffin,1, 1.16666666667 , 0.166666666667
muffins,muffin,1, 0.857142857143 , 0.142857142857
oranges,orange,1, 0.857142857143 , 0.142857142857
grapes,grape,1, 0.833333333333 , 0.166666666667
oranges,orange,1, 0.857142857143 , 0.142857142857
orange,<orange,1, 1.16666666667 , 0.166666666667
grapes,grape>,1, 1.0 , 0.166666666667
grapes,grape,1, 0.833333333333 , 0.166666666667
grapes,grape,1, 0.833333333333 , 0.166666666667
squash,squish,1, 1.0 , 0.166666666667
